Topic,Subtopic,Filename,recompress,Video Start Time,Video End Time
Maxwell,Maxwell's Equations,Intro to Maxwell's Equations,,1:12,11:14
Maxwell,Maxwell's Equations,Fixing Ampere's Law,,11:14,19:35
Maxwell,Maxwell's Equations,Why Does Maxwell Get the Credit?,,19:35,28:35
Maxwell,Maxwell's Equations,Electromagnetic Waves,,28:35,34:58
Maxwell,Maxwell's Equations,Intensity of EM Waves,,34:58,40:57
Maxwell,Maxwell's Equations,Radiation Pressure,,40:57,50:42
