Topic,Subtopic,Filename,recompress,Video Start Time,Video End Time
Optics,Geometrical Optics,Reflecting Off a Plane Mirror,,0:21,12:15
Optics,Geometrical Optics,Focal Point of a Curved Mirror,,12:14,20:27
Optics,Geometrical Optics,Depth Perception,,20:27,30:19
Optics,Geometrical Optics,Formulas - Focal Length & Magnification,,30:19,38:29
Optics,Geometrical Optics,Geometrical Optics Table,,38:29,46:55
Optics,Geometrical Optics,Accelerators,,46:54,52:07
