Topic,Subtopic,Filename,recompress,Video Start Time,Video End Time
Optics,Math,Double Slit Euler's Relation,,2:15,10:23
Optics,Math,Defining the Denominator,,10:23,19:54
Optics,Math,Determining the Bounds,,19:54,26:00
Optics,Math,Solving the Integral,,26:00,34:04
Optics,Math,Simplifying the Answer,,34:04,43:04
Optics,Math,Sinc Function & Intensity Formula,,43:04,48:35
Optics,Math,Sketching Double Slit Intensity,,48:35,51:10
