Topic,Subtopic,Filename,recompress,Video Start Time,Video End Time
Midterm 2,Review,Review - Biot-Savart (part a),,12:20,16:34
Midterm 2,Review,Review - Biot-Savart (part b),,16:33,24:47
Midterm 2,Review,Review - More Magnetic Field Lines,,24:46,33:44
Midterm 2,Review,Review - Solving "Cross S Hat",,33:44,42:42
Midterm 2,Review,Review - An Easier Biot-Savart Problem,,42:41,48:33
