Topic,Subtopic,Filename,recompress,Video Start Time,Video End Time
Optics,Interference,Interference - Flip & Slide,,0:08,9:27
Optics,Interference,Labeling our Double Slit,,9:27,16:14
Optics,Interference,Fraunhofer Approximation,,16:13,21:58
Optics,Interference,d sin(theta),,21:58,32:01
Optics,Interference,Single Slit Diffraction,,32:01,43:37
Optics,Interference,a sin(theta),,43:37,51:43
